job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
.Net Team Leader,Excel Systems,https://wuzzuf.net/jobs/p/b394fdcd-4577-4132-ae74-8aaf172f9e74--Net-Team-Leader-Excel-Systems-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1269,"Full Time · Manager · 7-8 Yrs of Exp · ASP.NET · Software Development · Software Engineering · team leader · Information Technology (IT) · C#.Net · SQL · Microsoft SQL Server · javaScript · CSS - November 17, 2020","Sheikh Zayed, Giza",Manager,Full Time,Software Engneering 
Chief Technology Officer CTO,Orman,https://wuzzuf.net/jobs/p/104a4532-e2fc-49b7-8282-44066cb61b01-Chief-Technology-Officer-CTO-Orman-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1262,Full Time · Senior Management · 6+ Yrs of Exp · CTO · Software Development · Information Technology (IT) · iOS · Android · Technological Analysis · Product Development · Technology - New,"Giza, Giza",Manager,Full Time,Software Engneering 
Technical Team Lead,CASHU,https://wuzzuf.net/jobs/p/f9a243ab-b0bf-4330-9f80-792ec494527b-Technical-Team-Lead-CASHU-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1294,Full Time · Manager · 5-7 Yrs of Exp · Computer Science · Software Development · Software Engineering · Information Technology (IT) · jQuery · Software · Computer Engineering · Technical Lead - New,"Cairo, Egypt",Manager,Full Time,Software Engneering 
Head of Information Technology,AACMI,https://wuzzuf.net/jobs/p/d8abbc28-99f0-4a99-ba35-12fb73b8bd2d-Head-of-Information-Technology-AACMI-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1285,"Full Time · Manager · 10+ Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Information Technology · Business Informatics · English · Management - November 11, 2020","Nozha, Cairo",Manager,Full Time,Software Engneering 
Technical Lead,Desklab,https://wuzzuf.net/jobs/p/e1983dd1-1d56-4024-b2cd-268c7beb4e02-Technical-Lead-Desklab-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1284,"Full Time · Manager · 8-12 Yrs of Exp · Computer Science · Computer Engineering · Angular · .NET · Agile · MVC · Architecture · Core · Information Technology (IT) · Security · Testing · mysql - November 1, 2020","New Nozha, Cairo",Manager,Full Time,Software Engneering 
Territory Channels Sales Manager,Spectro,https://wuzzuf.net/jobs/p/b51aa6e6-2b24-4cf2-bf58-8dc0cdb24a21-Territory-Channels-Sales-Manager-Spectro-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1297,"Full Time · Manager · 12-15 Yrs of Exp · Sales · Territory Sales · Sales Skills · Indoor Sales · Business Development · Sales/Retail - October 25, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
General Manager (Technical Background),EZI Codes,https://wuzzuf.net/jobs/p/876dc25a-01ed-4be2-b09d-8a437027dbb8-General-Manager-Technical-Background-EZI-Codes-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1296,"Full Time · Senior Management · 10-15 Yrs of Exp · Operations · Management · Software · Information Technology · Business Analysis · Business Development · Operations Management · General Management - October 27, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Territory Channels Sales Manager,Spectro,https://wuzzuf.net/jobs/p/b51aa6e6-2b24-4cf2-bf58-8dc0cdb24a21-Territory-Channels-Sales-Manager-Spectro-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1304,"Full Time · Manager · 12-15 Yrs of Exp · Sales · Territory Sales · Sales Skills · Indoor Sales · Business Development · Sales/Retail - October 25, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Security Solutions & Support Department Manager,ITIDA,https://wuzzuf.net/jobs/p/576215a8-8eae-4c5d-a4fd-a1495f63ef53-Security-Solutions---Support-Department-Manager-ITIDA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1305,"Full Time · Manager · 15+ Yrs of Exp · Information Technology (IT) · Security · IT · Management · Support · IT/Software Development · Operations/Management · Engineering - Telecom/Technology - October 26, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Business Application Principle,MigrationIT.com,https://wuzzuf.net/jobs/p/133b61ba-acf6-46ef-8d5a-102588929a5e-Business-Application-Principle-MigrationIT-com-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1312,"Full Time · Manager · 15+ Yrs of Exp · Software · Information Technology (IT) · Computer Science · IT/Software Development - November 22, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Chief Executive Officer,Docspert,https://wuzzuf.net/jobs/p/6ebf9ee4-2c5e-4378-b79d-0b3628d7eba8-Chief-Executive-Officer-Docspert-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1307,"Full Time · Senior Management · 10+ Yrs of Exp · Management · Marketing · CEO · Operations · IT · UK · Medical · Pharmaceutical · Startup · Operations/Management · Medical/Healthcare - November 13, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
ICT Services Delivery Manager- Hurghada,Somabay,https://wuzzuf.net/jobs/p/485f6e15-c246-4af8-ad72-e1fac0a31a68-ICT%C2%A0Services%C2%A0Delivery%C2%A0Manager--Hurghada-Somabay-Red-Sea-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1306,"Full Time · Manager · 15+ Yrs of Exp · ICT · Information Technology (IT) · CCTV · Software · Computer Science · Software Development · Electrical Engineering · Installations - November 4, 2020","Hurghada, Red Sea",Manager,Full Time,Software Engneering 
Java Technical Lead,Sumerge,https://wuzzuf.net/jobs/p/90573e6b-04f1-474e-a862-9c12845a8b35-Java-Technical-Lead-Sumerge-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1320,"Full Time · Manager · 5-8 Yrs of Exp · Computer Science · Java · Engineering · Technical Advice · javaScript · Software Engineering · Software Development · Computer Engineering · Java Lead - October 19, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Technical Lead / Architect,Keys Group Services,https://wuzzuf.net/jobs/p/cf394fda-9639-4829-8de4-d5bc8b955a04-Technical-Lead---Architect-Keys-Group-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1338,"Full Time · Manager · 10+ Yrs of Exp · Information Technology (IT) · Software Engineering · .NET · Cloud · Computer Science · Software · Engineering · Software Development · Technical Lead - November 1, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Testing Lead,ITIDA,https://wuzzuf.net/jobs/p/304d8167-7316-4d64-8de9-6c939e0e6a8e-Testing-Lead-ITIDA-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1333,"Full Time · Manager · 7+ Yrs of Exp · Computer Engineering · Information Technology (IT) · Software Development · Project Management · Quality Assurance · Computer Science · Software Testing - October 13, 2020","6th Of October, Giza",Manager,Full Time,Software Engneering 
Chief Technology Officer CTO,Carina Wear,https://wuzzuf.net/jobs/p/78628229-5dd1-480c-a8ab-8a625d7c45d7-Chief-Technology-Officer-CTO-Carina-Wear-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1325,"Full Time · Manager · 15-17 Yrs of Exp · Computer Science · Information Technology (IT) · Software Development · MBA · CTO · IT/Software Development · Engineering - Telecom/Technology - October 12, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Mobile Application Team Leader,Egabi FSI,https://wuzzuf.net/jobs/p/0de4ebe1-3173-4a40-beed-9835f7912f5c-Mobile-Application-Team-Leader-Egabi-FSI-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1326,Full Time · Manager · 10-15 Yrs of Exp · Information Technology (IT) · Software Development · iOS · Android · Development · Mobile Applications · Computer Science · Computer Engineering · Xamarin - New,"Sheraton, Cairo",Manager,Full Time,Software Engneering 
Technical Team Lead,Second profit,https://wuzzuf.net/jobs/p/961cfdf3-a955-4456-8475-fed8bf76b699-Technical-Team-Lead-Second-profit-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1355,"Full Time · Manager · 5+ Yrs of Exp · PHP · Linux · AWS · Software Development · MySQL · Data · Computer Engineering · Computer Science · Information Technology (IT) · Angular · Software · CD - November 5, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Xamarin Team Leader,Andalusia Group,https://wuzzuf.net/jobs/p/85764308-c0d1-4412-af28-371bbb812dbb-Xamarin-Team-Leader-Andalusia-Group-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1352,"Full Time · Manager · 4-7 Yrs of Exp · Xamarin · C# · Computer Science · SCRUM · .NET · SQL · Angular+ 2 · Information Technology (IT) · Software Development · ASP.NET · Xamarin - November 9, 2020","Alexandria, Egypt",Manager,Full Time,Software Engneering 
"Student Training in Engineering Program, STEP 2021",Google,https://wuzzuf.net/internship/71f9fe41-84c2-4296-bb90-a576e75574b0-Student-Training-in-Engineering-Program-STEP-2021-Google-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1345,"Internship · Student · google · STEP · student · internship · technology · engineering · software · 2021 · programming · IT/Software Development · Engineering - Telecom/Technology - November 1, 2020","Cairo, Egypt",Manager,Internship,Software Engneering 
Sales & Marketing Manager,Open Minds CIT,https://wuzzuf.net/jobs/p/e302ec7a-38d4-432d-900a-34d09de551dd-Sales---Marketing-Manager-Open-Minds-CIT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1366,"Full Time · Manager · 10-20 Yrs of Exp · Management · Communication Skills · English · Software · Engineering · Telecommunication · Sales · Marketing · Sales Skills · Sales Target · Communication - October 7, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
Instructional Design Lead - Cairo,Hidden Name,https://wuzzuf.net/jobs/p/968f91db-704d-493b-ab42-85191951083f-Instructional-Design-Lead---Cairo-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1386,"Full Time · Manager · 5+ Yrs of Exp · Instructional Design · Computer Science · MBA · Engineering · Instructor · IT · Computer Engineering · Informations Technology · Software · Dreamwaver - November 1, 2020","Cairo, Egypt",Manager,Full Time,Software Engneering 
DevOps Lead,Profolio Consulting,https://wuzzuf.net/jobs/p/435dc6e3-0bd5-4628-a0e7-317baa7728ab-DevOps-Lead-Profolio-Consulting-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1395,"Full Time · Manager · 4+ Yrs of Exp · Information Technology (IT) · Software Engineering · Computer Science · DevOps · Engineering · Software · Profound · Cloud · IT/Software Development - October 13, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
IT & ERP System Manager,Hidden Name,https://wuzzuf.net/jobs/p/1981e5e2-3acf-445b-965d-e16dc7d78487-IT---ERP-System-Manager-Qalubia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=154,"Full Time · Manager · 3+ Yrs of Exp · Information Technology (IT) · Computer Science · ERP · Engineering · Software · Hardware · Computer Engineering · System Administration · Project Management - October 22, 2020","Khanka, Qalubia",Manager,Full Time,IT Category
IT Manager ( El Katib Hospital ),Cleopatra Hospitals Group,https://wuzzuf.net/jobs/p/64c971a8-db4d-478c-8883-f7172ef35d0c-IT-Manager--El-Katib-Hospital--Cleopatra-Hospitals-Group-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=141,"Full Time · Manager · 5-10 Yrs of Exp · SQL · MySQL · ICU · Information Technology (IT) · Testing · Microsoft Office · Computer Skills · Computer Science · Software Testing · Software · ERP - November 2, 2020","Dokki, Giza",Manager,Full Time,IT Category
Senior Software Engineer - Backend,Path-Solutions,https://wuzzuf.net/jobs/p/3d2d6c24-ad63-4751-8565-19b1694c9a1a-Senior-Software-Engineer---Backend-Path-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=148,Full Time · Manager · 5-8 Yrs of Exp · Software Development · ASP.NET · C# · HTML5 · SQL · MySQL · Information Technology (IT) · Computer Science · Software Engineering · Engineering · Telecom - New,"Maadi, Cairo",Manager,Full Time,Software Engneering 
Software Engineering or Site Reliability...,Google,https://wuzzuf.net/internship/fed3e59d-0d21-4562-b60b-2d4d303e4197-Software-Engineering-or-Site-Reliability-Engineering-Intern-2021-Google-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=152,"Internship · Student · software · engineering · engineer · google · technologu · java · python · C++ · developer · intern · internship · IT/Software Development - November 2, 2020","Cairo, Egypt",Manager,Internship,Software Engneering 
Technical Team Lead - .NET,Neom Tech,https://wuzzuf.net/jobs/p/07d6267f-d8b1-466e-9d0e-5539071571e6-Technical-Team-Lead----NET-Neom-Tech-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1415,"Full Time · Manager · 8+ Yrs of Exp · Information Technology (IT) · Software Development · .NET · Web Applications · Computer Science · C# · CSS · MVC · HTML5 · Software Engineering · ASP.NET - November 9, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Technical Team Leader,ExaServe LLC,https://wuzzuf.net/jobs/p/45bbb060-1525-43fd-9172-88a720263c49-Technical-Team-Leader-ExaServe-LLC-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1413,"Full Time · Manager · 3-5 Yrs of Exp · Information Technology (IT) · Computer Science · Software Development · Manager · Management · Engineering · IT/Software Development - November 1, 2020","Nasr City, Cairo",Manager,Full Time,Software Engneering 
UI/UX Designer,Flow Advertising Agency,https://wuzzuf.net/internship/39153907-f28d-4fdc-8359-51f5ce92e3c2-UI-UX-Designer-Flow-Advertising-Agency-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1410,"Internship · Student · Information Technology (IT) · Computer Science · Communication Skills · UX · Design · Adobe Illustrator · Software · Illustrator · InVision · UI · Adobe · Wireframe - November 15, 2020","Heliopolis, Cairo",Manager,Internship,Software Engneering 
Design Manager,De-MEC,https://wuzzuf.net/jobs/p/4f3bc3cf-305d-4786-93ba-b3aa60a091d2-Design-Manager-De-MEC-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1412,"Full Time · Manager · 7-10 Yrs of Exp · Design · Engineering · Project Management · Marketing · Management · Microsoft Office · Mechanical Engineering · Communication Skills · English · Software - September 30, 2020","Giza, Egypt",Manager,Full Time,Software Engneering 
Interior Design Manager,Aggarly,https://wuzzuf.net/jobs/p/b7384f59-adec-440e-860b-9d6b0d412182-Interior-Design-Manager-Aggarly-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1407,"Full Time · Work From Home · Manager · 5-8 Yrs of Exp · Interior Design · AutoCAD · 3D Max · SketchUp · Design · Architecture · Revit · 3D · Engineering - Construction/Civil/Architecture - October 20, 2020","Mohandessin, Giza",Manager,Full Time,Software Engneering 
Java Team Leader,Egabi FSI,https://wuzzuf.net/jobs/p/257e9442-585a-4528-ad6f-1084b3d52778-Java-Team-Leader-Egabi-FSI-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1406,"Full Time · Manager · 3+ Yrs of Exp · Java · Software Development · SQL · Computer Science · JBPM · Java SE · Java EE · Financial Sector · Information Technology (IT) · Spring Boot · SOAP - October 21, 2020","Sheraton, Cairo",Manager,Full Time,Software Engneering 
Product Architect / Technical Lead,IN3 Technology,https://wuzzuf.net/jobs/p/d5217c29-01b8-491e-8071-1931f40d8971-Product-Architect---Technical-Lead-IN3-Technology-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1434,"Full Time · Work From Home · Manager · 5+ Yrs of Exp · NodeJs · Javascript · ExpressJs · MongoDB · NestJs · SequalizeJs · TypeORM · Typescript · Information Technology (IT) · Software Engineering - September 27, 2020","New Cairo, Cairo",Manager,Full Time,Software Engneering 
Senior Project Manager,Interact Technology Solutions,https://wuzzuf.net/jobs/p/16b5c654-13ad-4741-9412-9c7f87a0991d-Senior-Project-Manager-Interact-Technology-Solutions-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1430,"Full Time · Manager · 10+ Yrs of Exp · Microsoft Office · PMP · IT · Business · Communication · Management · Project Management · Information Technology (IT) · Computer Science · Software · Agile - November 18, 2020","Maadi, Cairo",Manager,Full Time,Software Engneering 
Sales manager,Hidden Name,https://wuzzuf.net/jobs/p/5ca5bead-c636-40d5-b0e4-b54897b83a23-Sales-manager-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1427,Full Time · Manager · 2-5 Yrs of Exp · Sales Skills · Sales Target · Sales · Business Administration · Administration · Computer Science · Sales Manager · Business Development · Sales/Retail - New,"Maadi, Cairo",Manager,Full Time,Software Engneering 
