job_title,company,job_profile,description,location,Level,Type,StandardJobTitle
.Net Developer-Banha,Z2 Data,https://wuzzuf.net/jobs/p/2d51705c-71c4-4cce-a67e-1c98ba8f106a--Net-Developer-Banha-Z2-Data-Qalubia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1184,"Full Time · Entry Level · 1+ Yrs of Exp · MVC · ASP.Net · Information Technology (IT) · Computer Science · .NET · C# · javaScript · SQL · jQuery · Web Development · CSS3 · XML · HTML5 · SOAP - October 26, 2020","Banha, Qalubia",Entry Level,Full Time,Software Engneering 
IT Help Desk Specialist,Fawry Banking & Payment Technology Services,https://wuzzuf.net/jobs/p/641affb8-8d73-4cd7-8f56-8e2ca9b887db-IT-Help-Desk-Specialist-Fawry-Banking-Payment-Technology-Services-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=137,"Full Time · Entry Level · 0-2 Yrs of Exp · Males Preferred · Information Technology (IT) · Help Desk · MCSA · Computer Systems · Installation · Computer Science · Troubleshooting - November 11, 2020","Mokattam, Cairo",Entry Level,Full Time,IT Category
IT Help Desk Agent,PICO,https://wuzzuf.net/jobs/p/2be31423-ea3a-4585-a6d8-e6abbd0d765a-IT-Help-Desk-Agent-PICO-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=132,"Full Time · Entry Level · 1-2 Yrs of Exp · IT · Communication Engineering · Computer Science · Help Desk · Software · Computer Hardware · Software Engineering · Software Development - September 27, 2020","Zamalek, Cairo",Entry Level,Full Time,IT Category
IT Specialist,Petrological Integrated Solutions,https://wuzzuf.net/jobs/p/0b3f8f9c-7a9e-430e-a8e7-ed0541933150-IT-Specialist-Petrological-Integrated-Solutions-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=140,"Full Time · Entry Level · 1-2 Yrs of Exp · Computer Science · Maintenance · IT · Computer · Information Technology (IT) · Installation · English · Science · IS · Installation/Maintenance/Repair - November 19, 2020","Stanley, Alexandria",Entry Level,Full Time,IT Category
IT Technical Support Specialist,Proserv.,https://wuzzuf.net/jobs/p/38385937-5a08-4af5-b780-7a92b77e6539-IT-Technical-Support-Specialist-Proserv-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=126,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Software Engineering · Software Development · Computer Science · Customer Service · Customer Care · Customer Support · English - October 7, 2020","Maadi, Cairo",Entry Level,Full Time,IT Category
IT Technical Support Engineer- Mahalla Kubra,Aktan Misr,https://wuzzuf.net/jobs/p/86b22b50-a59f-4688-b743-0dc2425e103b-IT-Technical-Support-Engineer--Mahalla-Kubra-Aktan-Misr-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=130,"Full Time · Entry Level · 1-3 Yrs of Exp · Information Technology (IT) · Computer Science · Technical Support · Engineering · Computer Engineering · MCSA · CCNA · Hardware · Computer - November 4, 2020","Mahalla Kubra, Gharbia",Entry Level,Full Time,IT Category
IT Help Desk Specialist,Xceed,https://wuzzuf.net/jobs/p/47ea4f7d-bf02-4a80-8b3d-ef961123e0f8-IT-Help-Desk-Specialist-Xceed-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=121,"Full Time · Entry Level · 1-2 Yrs of Exp · Information Technology (IT) · Computer Science · Hardware · Software · Technical Support · Installation · Maintenance · English · Help Desk · Configuring - November 11, 2020","Maadi, Cairo",Entry Level,Full Time,IT Category
Software Business Analyst - Mansoura,AlQemam For Programming,https://wuzzuf.net/jobs/p/3787ae17-5b30-4ceb-9392-343bfb4d0017-Software-Business-Analyst---Mansoura-AlQemam-For-Programming-Dakahlia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=136,"Full Time · Entry Level · 1+ Yrs of Exp · Software Analysis · Analysis · Software Development · Programming · Scripting · Software · Computer Science · Computer Engineering · Software Engineering - November 17, 2020","Mansoura, Dakahlia",Entry Level,Full Time,Software Engneering 
Service Desk Specialist,Rashideen Egypt for Trade,https://wuzzuf.net/jobs/p/b501fe01-4ebd-4315-a64b-29063e8f1e8d-Service-Desk-Specialist-Rashideen-Egypt-for-Trade-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1206,"Full Time · Entry Level · 1-2 Yrs of Exp · Females Only · Information Technology (IT) · Help Desk · MCSA · MCSE · CCNA · Computer Science · Maintenance · Installation · Repair · Microsoft Office - October 15, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Associate Presales Engineer,Sumerge,https://wuzzuf.net/jobs/p/6004910d-cc3d-4771-8cb4-9dec41dc611b-Associate-Presales-Engineer-Sumerge-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1210,"Full Time · Entry Level · 0-2 Yrs of Exp · Information Technology (IT) · Computer Science · Computer Engineering · Software Engineering · Presales · Sales · Software Development · Engineering - November 11, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Product Development Specialist,Easy Cash,https://wuzzuf.net/jobs/p/5df59687-89be-4140-b38d-671d587a8619-Product-Development-Specialist-Easy-Cash-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1207,"Full Time · Entry Level · 1-3 Yrs of Exp · Product · Product Development · English · Arabic · Analysis · Branding · Marketing/PR/Advertising · Sales/Retail - October 27, 2020","Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
Business Strategist - Saudi Arabia - Riyadh,Enwan,https://wuzzuf.net/jobs/p/19f82f49-7c1f-4340-b1ed-f46fb4976b20-Business-Strategist---Saudi-Arabia---Riyadh-Enwan-Riyadh-Saudi-Arabia?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1215,"Full Time · Entry Level · 1-3 Yrs of Exp · Administration · Documentation · Entrepreneurship · Agile · Software · Software Development · Information Technology (IT) · Startup · Computer Science - October 14, 2020","Riyadh, Saudi Arabia",Entry Level,Full Time,Software Engneering 
Associate Quality Engineer,Sumerge,https://wuzzuf.net/jobs/p/4696253f-b12a-4e0b-8bce-d1caa4c3b6ea-Associate-Quality-Engineer-Sumerge-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1230,"Full Time · Entry Level · 0-2 Yrs of Exp · Computer Science · Software Engineering · Testing · Software Testing · Software Development · Writing Defects · QA · QC · Quality Control · ISTQB - October 19, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Front End Intern - Grupo TCS,AIESEC - MANSOURA,https://wuzzuf.net/internship/55a70866-b4c6-4b00-99f6-6b798c679b1f-Front-End-Intern---Grupo-TCS-AIESEC---MANSOURA-Belo-Horizonte-Brazil?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1235,"Internship · Entry Level · Information Technology (IT) · Computer Science · Software Development · javaScript · JS · Node.js · Node · English · Computer · PHP · Computer Engineering · Front End - November 6, 2020","Belo Horizonte, Brazil",Entry Level,Internship,Software Engneering 
Business Development Specialist,Hidden Name,https://wuzzuf.net/jobs/p/87d17c74-a453-4f29-aaca-ef91701c8eda-Business-Development-Specialist-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1251,"Full Time · Part Time · Entry Level · 1-3 Yrs of Exp · Business Development · Microsoft Office · Social Media · Communication Skills · Customer Service · Customer Care · Customer Support · Marketing - September 28, 2020","Smart Village, Giza",Entry Level,Full Time,Software Engneering 
Oracle ERP Consultant (R12) - Alexandria,Hidden Name,https://wuzzuf.net/jobs/p/a1dd1925-0dd9-48c9-8670-0df3096cfdf7-Oracle-ERP-Consultant-R12---Alexandria-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1248,Full Time · Entry Level · 1-2 Yrs of Exp · Oracle · ERP · Information Technology (IT) · Software Engineering · Finance · Supply Chain · OPM · Linux · Oracle Developer · XML · Computer Science - New,"Bourj Alarab, Alexandria",Entry Level,Full Time,Software Engneering 
Technical Product Owner - Alexandria,Procrew,https://wuzzuf.net/jobs/p/97f471a1-8f5d-4273-9877-81113603b8c1-Technical-Product-Owner---Alexandria-Procrew-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1242,"Full Time · Entry Level · 1-5 Yrs of Exp · Agile · Product · Computer Science · Information Technology (IT) · Scrum · IT/Software Development · Project/Program Management - November 19, 2020","San Stefano, Alexandria",Entry Level,Full Time,Software Engneering 
SQL Server Administrator,DMS,https://wuzzuf.net/jobs/p/1e43c33c-9378-4dc6-88c9-68a03510f233-SQL-Server-Administrator-DMS-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1252,"Full Time · Entry Level · 1-2 Yrs of Exp · Configuration · Computer Science · Software Configuration Management · Microsoft SQL Server · SQL Server Database Administration · SQL Server Database - November 15, 2020","Heliopolis, Cairo",Entry Level,Full Time,Software Engneering 
Account Manager - Alexandria,Talabat,https://wuzzuf.net/jobs/p/208f8603-8466-4cdd-83fb-5c42fe62a194-Account-Manager---Alexandria-Talabat-Alexandria-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1275,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · Sales Target · Marketing · Marketing Campaigns · Customer Service · Customer Care · Account Managment · Customer Relations - November 4, 2020","Alexandria, Egypt",Entry Level,Full Time,Software Engneering 
Junior Scrum Master,EasyKash,https://wuzzuf.net/internship/b25711f1-a341-4ce6-87b2-41ca7cf08494-Junior-Scrum-Master-EasyKash-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1279,"Internship · Entry Level · 0-1 Yrs of Exp · Startup · Project Management · Software Development · Software Testing · Scrum · Agile · Information Technology (IT) · Computer Science · Quality Control - October 18, 2020","Giza, Egypt",Entry Level,Internship,Software Engneering 
QSIT Technical Writer,Alkan CIT,https://wuzzuf.net/jobs/p/4e8e4452-2f32-47d0-8fc4-e77d5b32b851-QSIT-Technical-Writer-Alkan-CIT-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1278,"Full Time · Entry Level · 1-3 Yrs of Exp · Content Writing · Technical Writing · Information Technology (IT) · HTML · Adobe Photoshop · Microsoft Word · Computer Skills · Microsoft Office · English - November 17, 2020","Cairo, Egypt",Entry Level,Full Time,IT Category
Account Manager -Qena,Talabat,https://wuzzuf.net/jobs/p/e797e8d4-f0d1-42ed-993c-a3cbd70dffe5-Account-Manager--Qena-Talabat-Qena-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1290,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · Sales Target · Marketing · Marketing Campaigns · Customer Service · Customer Care · Account Managment · Customer Relations - October 11, 2020","Qena, Qena",Entry Level,Full Time,Software Engneering 
Sales Force Automation,Ayman Shahin Group,https://wuzzuf.net/jobs/p/36aa573e-8378-47d5-8e6d-f68399c0c3ef-Sales-Force-Automation-Ayman-Shahin-Group-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1295,"Full Time · Entry Level · 1-4 Yrs of Exp · Information Technology (IT) · Telecom Engineering · SQL · Software Development · Administration · Front-End · Salesforce Automation Systems · SalesBuzz - October 21, 2020","Obour City, Cairo",Entry Level,Full Time,Software Engneering 
Dutch Technical Support Representative,Sykes Enterprises,https://wuzzuf.net/jobs/p/2ee36cd7-727d-4cc0-8f95-9f84ef765dea-Dutch-Technical-Support-Representative-Sykes-Enterprises-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1293,"Full Time · Entry Level · 1+ Yrs of Exp · Technical Support · Customer Service · Customer Care · Customer Support · Communication Skills · Telecommunication · Dutch · Computer Science - November 2, 2020","Maadi, Cairo",Entry Level,Full Time,Software Engneering 
Technical Support Specialist,Spinneys Egypt,https://wuzzuf.net/jobs/p/89d11b4a-df57-4a3f-b6a0-cd33d665b37a-Technical-Support-Specialist-Spinneys-Egypt-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1288,"Full Time · Entry Level · 0-2 Yrs of Exp · Technical Support · Information Technology (IT) · Computer Hardware · Computer Systems · Software · Installation · Configuration · Maintenance - November 15, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Junior Scrum Master,EasyKash,https://wuzzuf.net/internship/b25711f1-a341-4ce6-87b2-41ca7cf08494-Junior-Scrum-Master-EasyKash-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1281,"Internship · Entry Level · 0-1 Yrs of Exp · Startup · Project Management · Software Development · Software Testing · Scrum · Agile · Information Technology (IT) · Computer Science · Quality Control - October 18, 2020","Giza, Egypt",Entry Level,Internship,Software Engneering 
Tele Sales Representative,Expand Cart,https://wuzzuf.net/jobs/p/c81d54e4-fb25-4f42-afa1-a2487797516c-Tele-Sales-Representative-Expand-Cart-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1289,"Full Time · Entry Level · 1-3 Yrs of Exp · Startup · Telesales · Sales · E-Commerce · Sales Skills · Call Center · Software Sales · IT Sales · Customer Service · Telemarketing · Software · Skills - November 17, 2020","6th Of October, Giza",Entry Level,Full Time,Software Engneering 
QA Testing Engineer,MidEast Communication Systems,https://wuzzuf.net/jobs/p/2029c40c-60eb-40ae-a25c-5fc4bb2f32e4-QA-Testing-Engineer-MidEast-Communication-Systems-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1286,"Full Time · Entry Level · 1-2 Yrs of Exp · Software Testing · Testing · Information Technology (IT) · QA · Software Engineering · Quality · Agile · Computer Science · Quality Assurance · Quality - November 16, 2020","New Cairo, Cairo",Entry Level,Full Time,Software Engneering 
Help Desk Engineer,Hidden Name,https://wuzzuf.net/jobs/p/f014ff2e-751a-40a4-87e0-7e25f37aa9d2-Help-Desk-Engineer-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1311,"· Entry Level · 0-1 Yrs of Exp · Information Technology (IT) · Help Desk · Installation · Computer Science · Engineering · Installations · Installation/Maintenance/Repair · IT/Software Development - November 8, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
ERP Sales Executive,Raqmi,https://wuzzuf.net/jobs/p/721aeebe-be36-4692-bbc7-5ed2e9b7770a-ERP-Sales-Executive-Raqmi-Giza-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1317,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · ERP · Software · IT · Sales Target · Sales Skills · ERP Sales · IT/Software Development · Sales/Retail - November 1, 2020","Haram, Giza",Entry Level,Full Time,Software Engneering 
DevOps Engineer - Cairo,Togar,https://wuzzuf.net/jobs/p/bed1d959-69fa-449c-88a4-b72c5ea0e43c-DevOps-Engineer---Cairo-Togar-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1339,"Full Time · Entry Level · 1+ Yrs of Exp · Information Technology (IT) · Computer Science · Engineering · DevOps · Software Development · Docker · Git · Linux · AWS · Maven · Microservices - November 17, 2020","New Nozha, Cairo",Entry Level,Full Time,Software Engneering 
Account Manager ( Canal),Talabat,https://wuzzuf.net/jobs/p/e42943a1-f45f-4638-815b-e8e1d3116ff1-Account-Manager--Canal-Talabat-Suez-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1323,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · Sales Target · Marketing · Marketing Campaigns · Customer Service · Customer Care · Account Managment · Customer Relations - October 11, 2020","Suez, Egypt",Entry Level,Full Time,Software Engneering 
Account Manager - Zagazig,Talabat,https://wuzzuf.net/jobs/p/002c183b-c41c-46c6-988e-ce42ab4c59c8-Account-Manager---Zagazig-Talabat-Sharqia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1324,"Full Time · Entry Level · 1-3 Yrs of Exp · Sales · Sales Skills · Sales Target · Marketing · Marketing Campaigns · Customer Service · Customer Care · Account Managment · Customer Relations - October 11, 2020","Zagazig, Sharqia",Entry Level,Full Time,Software Engneering 
Scrum Master,Eduapps,https://wuzzuf.net/jobs/p/6ec5a527-c418-4e16-985d-bf9824c61193-Scrum-Master-Eduapps-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1328,"Full Time · Entry Level · 1-3 Yrs of Exp · Computer Science · Agile · Scrum · Project Management · Computer Engineering · Software · Engineering · Startup · Information Technology (IT) - November 10, 2020","Cairo, Egypt",Entry Level,Full Time,Software Engneering 
Business Analyst,apps square,https://wuzzuf.net/jobs/p/a3d17685-3990-4588-b343-6b0e0441fa7e-Business-Analyst-apps-square-Gharbia-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1331,"Full Time · Entry Level · 1+ Yrs of Exp · Analysis · Business Analyst · Business Analysis · Business · Development · Information Technology (IT) · Computer Science · Software · Software Development - October 19, 2020","Tanta, Gharbia",Entry Level,Full Time,Software Engneering 
Sales Account Manager,Link Datacenter,https://wuzzuf.net/jobs/p/ba60762b-9cee-4913-a1b2-cbab3628f78f-Sales-Account-Manager-Link-Datacenter-Cairo-Egypt?l=bp&t=bj&a=IT-Software-Development-Jobs-in-Egypt&o=1350,Full Time · Entry Level · 1-3 Yrs of Exp · Sales Skills · Sales · Sales Target · Indoor Sales · Information Technology (IT) · Computer Science · Software Sales · IT Sales · Software · Sales/Retail - New,"Maadi, Cairo",Entry Level,Full Time,Software Engneering 
